##TITLE= Pfeffer-Wyman Instruments
##JCAMP_DX= 4.24
##DATA TYPE= INFRARED SPECTRUM
##YUNITS= % Transmittance
##XUNITS= 1/CM
##FIRSTX= 400.00000
##LASTX= 4000.000
##XFACTOR= 1.00000000
##DELTAX= 4.0000000
##NPOINTS= 901
##XYDATA= (X++(Y..Y))
400.00 91.815 92.580 93.146 92.859 92.073 91.765
424.00 92.273 92.854 93.029 92.748 92.319 91.895
448.00 91.367 90.602 89.798 89.234 88.737 87.940
472.00 86.772 85.225 83.370 81.863 81.053 79.647
496.00 76.460 73.584 74.789 80.221 86.152 89.666
520.00 90.859 90.920 90.244 88.646 86.039 82.534
544.00 78.814 76.563 77.227 80.510 84.492 87.511
568.00 89.190 89.974 90.184 89.726 88.642 87.591
592.00 87.362 88.038 89.194 90.532 91.864 92.981
616.00 93.746 94.125 94.148 94.088 94.231 94.475
640.00 94.331 93.662 93.040 92.842 92.751 92.393
664.00 91.345 88.988 86.017 84.793 86.571 89.949
688.00 92.645 93.805 94.006 93.917 93.541 92.125
712.00 89.404 87.294 88.205 91.331 93.471 93.343
736.00 92.278 90.928 88.461 85.077 83.189 84.972
760.00 89.204 92.657 93.942 93.859 93.469 93.029
784.00 92.603 92.408 92.438 92.479 92.317 91.744
808.00 90.743 89.408 87.185 83.256 78.789 77.197
832.00 80.089 84.906 88.218 89.357 89.472 89.124
856.00 88.343 87.382 86.062 83.914 81.916 81.889
880.00 83.920 86.083 86.894 86.499 85.635 84.603
904.00 83.370 81.976 80.454 78.674 76.532 74.026
928.00 71.045 67.920 66.272 67.472 69.923 70.521
952.00 69.344 70.064 74.290 79.237 82.247 83.583
976.00 84.283 84.447 84.075 83.376 82.593 82.121
1000.00 81.554 79.530 76.109 74.083 75.369 77.282
1024.00 75.659 70.783 67.128 67.872 71.956 76.500
1048.00 79.883 81.897 82.776 82.672 81.336 78.501
1072.00 74.881 71.929 70.161 68.377 65.348 61.011
1096.00 56.659 55.225 59.468 68.317 77.188 82.716
1120.00 84.944 85.435 85.253 84.757 83.955 82.650
1144.00 80.790 78.708 76.867 75.456 74.247 72.728
1168.00 70.477 67.668 65.083 63.203 61.641 59.762
1192.00 57.195 53.716 49.822 47.854 50.377 56.638
1216.00 63.112 67.490 69.933 71.513 72.924 74.336
1240.00 75.608 76.507 76.960 77.024 76.627 75.697
1264.00 74.453 73.108 71.370 68.838 65.781 62.983
1288.00 60.821 59.132 57.819 57.121 57.556 59.665
1312.00 63.094 66.511 69.124 71.457 74.350 77.604
1336.00 80.272 81.917 82.943 83.828 84.550 84.784
1360.00 84.379 83.472 82.304 81.183 80.449 80.188
1384.00 79.874 78.420 75.084 71.164 69.197 69.869
1408.00 70.535 69.100 66.261 63.509 61.172 59.226
1432.00 58.604 60.256 63.687 67.240 69.663 70.536
1456.00 70.351 70.406 71.165 71.946 72.683 73.624
1480.00 73.703 71.728 68.561 67.570 70.604 75.459
1504.00 79.395 81.784 83.219 83.604 83.255 83.458
1528.00 84.323 84.322 82.872 81.316 81.498 82.298
1552.00 81.837 80.296 79.347 79.490 79.380 78.578
1576.00 77.825 77.400 76.825 75.886 74.558 72.650
1600.00 69.689 65.100 58.971 53.694 54.263 58.318
1624.00 61.165 61.908 60.950 59.489 58.484 57.028
1648.00 54.830 54.626 56.796 57.729 56.928 55.052
1672.00 52.685 49.891 46.481 43.085 41.098 41.153
1696.00 43.102 46.912 51.865 56.468 60.417 64.465
1720.00 68.715 71.892 73.289 73.322 73.127 73.866
1744.00 75.894 78.538 81.192 83.479 85.145 86.197
1768.00 86.864 87.562 88.515 89.376 89.702 89.539
1792.00 89.321 89.403 89.729 89.999 90.080 90.145
1816.00 90.291 90.251 89.840 89.500 89.731 90.181
1840.00 90.341 90.392 90.753 91.303 91.618 91.517
1864.00 91.149 90.868 90.932 91.191 91.298 91.142
1888.00 90.892 90.667 90.375 89.992 89.750 89.818
1912.00 90.004 90.056 90.100 90.428 90.964 91.333
1936.00 91.366 91.242 91.210 91.317 91.440 91.480
1960.00 91.437 91.364 91.311 91.305 91.345 91.363
1984.00 91.286 91.143 91.042 91.038 91.082 91.115
2008.00 91.116 91.084 91.029 90.973 90.937 90.917
2032.00 90.876 90.789 90.674 90.579 90.536 90.522
2056.00 90.492 90.435 90.370 90.321 90.291 90.268
2080.00 90.239 90.195 90.129 90.017 89.840 89.643
2104.00 89.517 89.503 89.551 89.588 89.578 89.518
2128.00 89.413 89.279 89.147 89.055 89.015 89.003
2152.00 88.974 88.892 88.745 88.548 88.339 88.178
2176.00 88.126 88.210 88.378 88.545 88.648 88.673
2200.00 88.642 88.582 88.526 88.489 88.453 88.406
2224.00 88.353 88.293 88.208 88.096 87.981 87.886
2248.00 87.804 87.716 87.603 87.465 87.308 87.146
2272.00 86.970 86.738 86.460 86.242 86.155 86.134
2296.00 86.067 85.928 85.760 85.568 85.359 85.155
2320.00 84.961 84.766 84.580 84.421 84.280 84.181
