##TITLE= Pfeffer-Wyman Instruments
##JCAMP_DX= 4.24
##DATA TYPE= INFRARED SPECTRUM
##YUNITS= % Transmittance
##XUNITS= 1/CM
##FIRSTX= 400.00000
##LASTX= 4000.000
##XFACTOR= 1.00000000
##DELTAX= 4.0000000
##NPOINTS= 901
##XYDATA= (X++(Y..Y))
400.00 87.633 88.527 89.236 89.026 88.217 87.817
424.00 88.328 89.184 89.744 89.766 89.443 88.987
448.00 88.359 87.471 86.576 86.024 85.685 85.202
472.00 84.524 83.674 82.583 81.564 80.897 79.816
496.00 77.526 75.405 76.089 79.718 83.765 86.302
520.00 87.340 87.590 87.303 86.385 84.767 82.463
544.00 79.909 78.253 78.388 80.047 82.040 83.497
568.00 84.190 84.201 83.485 81.763 79.235 77.146
592.00 76.770 77.990 79.928 82.234 84.860 87.411
616.00 89.328 90.395 90.811 91.083 91.510 91.870
640.00 91.721 91.063 90.505 90.426 90.490 90.117
664.00 88.862 86.524 83.855 82.567 83.750 86.792
688.00 89.991 92.056 92.868 92.927 92.573 91.654
712.00 90.130 89.078 89.754 91.280 91.524 90.196
736.00 88.697 87.466 85.945 84.324 83.962 86.029
760.00 89.488 92.163 93.195 93.091 92.632 92.283
784.00 92.271 92.572 92.879 92.914 92.602 91.903
808.00 90.775 89.157 86.682 83.084 79.477 78.280
832.00 80.544 84.439 87.554 89.247 90.085 90.310
856.00 89.873 88.992 87.757 86.145 84.919 85.156
880.00 86.704 88.175 88.662 88.360 87.740 86.935
904.00 85.944 84.909 83.936 82.891 81.585 79.937
928.00 77.843 75.524 74.167 74.819 76.348 76.567
952.00 75.542 75.842 78.508 81.466 82.921 83.138
976.00 82.774 81.739 79.924 77.733 76.183 76.251
1000.00 77.038 76.453 74.170 72.369 72.472 72.270
1024.00 68.794 62.896 58.758 59.447 64.264 70.294
1048.00 75.171 77.930 78.496 77.236 74.843 72.303
1072.00 70.342 68.874 67.355 65.107 61.822 57.653
1096.00 53.566 51.948 55.176 62.619 70.916 77.121
1120.00 80.322 81.174 80.815 80.103 79.208 77.762
1144.00 75.560 72.966 70.700 69.316 68.693 67.977
1168.00 66.319 63.846 61.514 59.783 58.211 56.331
1192.00 54.062 51.378 48.605 47.211 48.771 52.547
1216.00 56.227 58.765 60.720 62.876 65.475 68.306
1240.00 70.965 73.130 74.712 75.729 76.095 75.808
1264.00 75.198 74.594 73.841 72.618 71.053 69.633
1288.00 68.549 67.642 66.851 66.379 66.604 67.836
1312.00 69.728 71.534 73.214 75.305 78.013 80.779
1336.00 82.910 84.303 85.278 85.989 86.267 85.922
1360.00 85.025 83.764 82.194 80.452 79.064 78.542
1384.00 78.432 77.334 74.111 69.674 66.667 67.010
1408.00 69.069 70.061 69.511 68.467 67.411 66.311
1432.00 65.857 66.810 68.776 70.619 71.786 72.093
1456.00 71.614 71.188 71.160 70.968 70.973 72.019
1480.00 73.280 73.307 72.315 72.679 75.612 79.228
1504.00 81.622 82.952 83.991 84.195 83.637 83.739
1528.00 84.674 84.711 83.146 81.471 81.744 82.667
1552.00 82.085 80.106 78.531 78.095 77.565 76.379
1576.00 74.985 73.631 72.450 71.879 71.457 70.009
1600.00 66.625 60.943 53.565 47.495 48.224 53.339
1624.00 57.357 58.587 57.330 55.372 54.433 53.771
1648.00 52.662 53.746 57.318 59.113 58.751 57.432
1672.00 56.136 54.826 53.083 51.336 50.562 51.074
1696.00 52.737 55.866 60.183 64.173 67.301 70.425
1720.00 74.122 77.237 78.944 79.842 81.066 82.569
1744.00 83.636 84.470 85.640 87.029 88.129 88.738
1768.00 89.013 89.380 90.117 90.891 91.192 90.998
1792.00 90.746 90.847 91.267 91.669 91.880 92.056
1816.00 92.289 92.294 91.901 91.596 91.881 92.329
1840.00 92.401 92.347 92.654 93.190 93.493 93.372
1864.00 92.985 92.713 92.820 93.124 93.237 93.039
1888.00 92.732 92.507 92.322 92.096 91.927 91.925
1912.00 91.981 91.940 91.928 92.203 92.691 93.030
1936.00 93.045 92.911 92.895 93.039 93.190 93.230
1960.00 93.166 93.073 93.018 93.024 93.071 93.085
1984.00 93.005 92.874 92.805 92.837 92.900 92.924
2008.00 92.901 92.841 92.762 92.693 92.661 92.654
2032.00 92.621 92.535 92.417 92.321 92.276 92.255
2056.00 92.212 92.135 92.052 91.991 91.952 91.921
2080.00 91.885 91.837 91.777 91.699 91.594 91.487
2104.00 91.425 91.429 91.461 91.477 91.464 91.424
2128.00 91.363 91.286 91.210 91.157 91.136 91.130
2152.00 91.116 91.071 90.977 90.843 90.700 90.588
2176.00 90.550 90.600 90.708 90.816 90.883 90.897
2200.00 90.871 90.822 90.774 90.737 90.695 90.639
2224.00 90.580 90.523 90.451 90.362 90.278 90.218
2248.00 90.165 90.105 90.026 89.926 89.813 89.699
2272.00 89.583 89.434 89.255 89.116 89.063 89.052
2296.00 89.008 88.916 88.797 88.664 88.519 88.379
2320.00 88.247 88.114 87.988 87.880 87.782 87.712
2344.00 87.686 87.655 87.539 87.337 87.152 87.070
2368.00 87.067 87.105 87.161 87.183 87.139 87.034
2392.00 86.896 86.756 86.644 86.585 86.576 86.589
2416.00 86.583 86.535 86.441 86.313 86.165 86.006
2440.00 85.840 85.663 85.469 85.263 85.047 84.813
2464.00 84.553 84.273 83.993 83.737 83.507 83.322
2488.00 83.188 83.129 83.159 83.261 83.389 83.480
2512.00 83.494 83.423 83.273 83.058 82.806 82.564
2536.00 82.362 82.183 81.986 81.739 81.437 81.088
2560.00 80.704 80.300 79.885 79.497 79.221 79.131
2584.00 79.228 79.461 79.780 80.138 80.481 80.760
2608.00 80.968 81.129 81.266 81.391 81.528 81.699
2632.00 81.887 82.042 82.103 82.053 81.925 81.767
2656.00 81.604 81.436 81.260 81.083 80.927 80.810
2680.00 80.742 80.703 80.655 80.580 80.495 80.446
2704.00 80.476 80.605 80.811 81.023 81.174 81.239
2728.00 81.232 81.169 81.060 80.909 80.716 80.482
2752.00 80.236 80.029 79.886 79.775 79.652 79.508
2776.00 79.357 79.195 79.002 78.781 78.552 78.326
2800.00 78.111 77.911 77.718 77.499 77.242 76.953
2824.00 76.652 76.366 76.122 75.928 75.781 75.680
2848.00 75.622 75.586 75.533 75.438 75.303 75.155
2872.00 75.029 74.939 74.884 74.856 74.847 74.820
2896.00 74.730 74.589 74.473 74.448 74.502 74.584
2920.00 74.679 74.786 74.906 75.058 75.288 75.587
2944.00 75.869 76.033 76.028 75.857 75.553 75.176
2968.00 74.792 74.432 74.091 73.768 73.488 73.268
2992.00 73.061 72.774 72.364 71.912 71.582 71.511
3016.00 71.758 72.305 72.984 73.537 73.869 74.055
3040.00 74.170 74.215 74.216 74.223 74.255 74.305
3064.00 74.386 74.487 74.527 74.431 74.246 74.073
3088.00 73.918 73.733 73.621 73.791 74.264 74.799
3112.00 75.188 75.448 75.666 75.854 76.005 76.150
3136.00 76.308 76.463 76.602 76.720 76.818 76.885
3160.00 76.919 76.914 76.890 76.882 76.886 76.865
3184.00 76.809 76.740 76.662 76.555 76.425 76.303
3208.00 76.205 76.110 75.986 75.841 75.711 75.605
3232.00 75.481 75.314 75.155 75.053 74.975 74.884
3256.00 74.806 74.767 74.725 74.617 74.457 74.302
3280.00 74.173 74.036 73.859 73.655 73.443 73.204
3304.00 72.881 72.461 72.001 71.556 71.119 70.663
3328.00 70.191 69.713 69.222 68.687 68.057 67.282
3352.00 66.353 65.286 64.123 62.971 61.933 60.941
3376.00 59.800 58.426 56.892 55.253 53.517 51.755
3400.00 50.142 48.818 47.577 45.816 43.273 40.934
3424.00 39.933 39.628 39.286 39.197 39.774 41.862
3448.00 45.318 48.538 50.641 51.961 53.170 54.544
3472.00 55.884 56.959 57.848 58.802 59.906 60.987
3496.00 61.873 62.609 63.472 64.666 65.992 67.010
3520.00 67.592 68.147 69.128 70.403 71.459 72.032
3544.00 72.366 73.041 74.216 75.231 75.484 75.383
3568.00 76.178 77.851 79.202 79.717 79.802 80.139
3592.00 80.922 81.846 82.648 83.194 83.408 83.528
3616.00 83.967 84.677 85.191 85.546 86.342 87.402
3640.00 87.821 87.227 86.517 86.999 88.282 89.191
3664.00 89.167 88.179 87.111 87.378 88.342 88.658
3688.00 88.357 88.382 88.934 89.177 88.740 88.122
3712.00 87.910 88.009 87.996 87.658 86.973 86.176
3736.00 85.738 85.676 85.487 85.227 85.641 86.628
3760.00 87.359 87.591 87.728 87.979 88.082 87.994
3784.00 88.060 88.237 87.998 87.086 86.102 85.997
3808.00 86.505 86.504 85.710 85.033 85.238 85.579
3832.00 85.115 84.341 84.397 84.949 84.864 84.258
3856.00 84.189 84.540 84.450 84.066 84.185 84.578
3880.00 84.539 84.236 84.334 84.548 84.226 83.653
3904.00 83.815 84.627 85.074 84.876 84.521 84.405
3928.00 84.446 84.542 84.648 84.594 84.377 84.274
3952.00 84.384 84.495 84.490 84.425 84.329 84.213
3976.00 84.154 84.157 84.116 83.992 83.877 83.839
4000.00 83.822 
